id,vehicle_count,arriving_time,Waiting_time,label
3213,36,19-04-11 11:58,23,2
,,,,
3214,88,20-08-13 17:38,5,0
,,,,
3215,82,13-04-16 14:13,18,1
,,,,
3216,96,04-07-15 23:14,24,2
,,,,
3217,51,03-03-15 14:22,12,1
,,,,
3218,83,17-11-17 12:43,16,1
,,,,
3219,98,02-12-11 10:43,14,1
,,,,
3220,69,08-05-19 19:15,9,0
,,,,
3221,94,11-07-12 23:30,26,2
,,,,
3222,53,22-04-19 4:22,30,2
,,,,
3223,34,29-09-18 16:55,9,0
,,,,
3224,82,04-03-19 1:47,5,0
,,,,
3225,79,10-02-11 1:47,9,0
,,,,
3226,61,22-09-13 13:49,11,0
,,,,
3227,58,15-01-15 21:37,27,2
,,,,
3228,95,19-05-13 23:13,21,2
,,,,
3229,87,05-10-10 2:40,30,2
,,,,
3230,36,11-06-19 21:48,8,0
,,,,
3231,52,14-06-14 4:38,30,0
,,,,
3232,68,22-10-17 13:57,9,0
,,,,
3233,59,21-10-10 13:56,21,0
,,,,
3234,61,16-01-18 22:43,5,0
,,,,
3235,53,26-10-15 14:58,27,2
,,,,
3236,61,07-12-11 18:21,19,1
,,,,
3237,83,10-10-16 9:19,4,0
,,,,
3238,80,09-09-18 10:52,10,0
,,,,
3239,53,22-01-15 23:58,7,0
,,,,
3240,82,16-10-18 20:51,28,2
,,,,
3241,77,04-04-19 20:13,4,0
,,,,
3242,31,25-12-16 2:38,17,1
,,,,
3243,58,03-01-19 14:10,2,0
,,,,
3244,84,24-11-15 6:28,14,1
,,,,
3245,43,02-05-10 0:58,1,1
,,,,
3246,49,13-04-16 2:51,7,0
,,,,
3247,50,06-06-11 18:48,7,0
,,,,
3248,37,13-12-11 14:01,6,0
,,,,
3249,43,18-06-11 11:06,17,1
,,,,
3250,98,18-09-13 13:07,25,2
,,,,
3251,65,19-09-19 2:08,13,1
,,,,
3252,69,13-04-14 5:21,25,2
,,,,
3253,82,06-05-10 15:51,2,0
,,,,
3254,55,10-10-17 12:10,24,2
,,,,
3255,71,28-10-17 5:10,1,2
,,,,
3256,42,15-12-13 19:45,2,0
,,,,
3257,56,19-01-16 12:51,14,1
,,,,
3258,40,19-04-19 19:27,30,1
,,,,
3259,72,18-08-14 16:07,7,0
,,,,
3260,75,02-04-18 14:36,28,2
,,,,
3261,85,21-10-10 22:29,13,1
,,,,
3262,65,19-11-12 7:34,24,2
,,,,
3263,93,16-05-10 12:44,23,2
,,,,
3264,41,17-10-12 22:30,9,0
,,,,
3265,58,06-08-19 20:26,4,0
,,,,
3266,57,26-12-13 12:51,3,0
,,,,
3267,45,21-05-14 3:07,6,0
,,,,
3268,39,28-08-12 6:03,5,0
,,,,
3269,39,18-12-18 4:43,28,2
,,,,
3270,77,08-06-12 6:17,6,0
,,,,
3271,55,01-07-13 5:29,3,0
,,,,
3272,51,12-05-16 15:33,9,0
,,,,
3273,93,05-11-19 18:24,4,0
,,,,
3274,54,23-04-11 14:56,14,1
,,,,
3275,31,01-04-15 12:58,30,1
,,,,
3276,99,15-03-18 2:15,22,2
,,,,
3277,37,09-04-17 6:54,25,2
,,,,
3278,52,10-09-19 22:32,6,0
,,,,
3279,93,26-10-13 7:18,10,0
,,,,
3280,43,31-07-16 16:40,19,1
,,,,
3281,42,16-04-19 23:22,2,0
,,,,
3282,75,04-08-17 22:18,17,1
,,,,
3283,35,22-04-18 23:22,8,0
,,,,
3284,33,04-11-18 14:07,28,2
,,,,
3285,62,28-10-19 17:07,30,2
,,,,
3286,93,30-09-14 15:06,27,2
,,,,
3287,50,09-09-10 12:36,10,2
,,,,
3288,96,18-09-10 15:40,14,1
,,,,
3289,98,21-03-16 1:32,19,1
,,,,
3290,53,08-03-20 20:25,16,1
,,,,
3291,68,30-08-19 17:43,18,1
,,,,
3292,34,22-10-19 3:13,11,1
,,,,
3293,86,17-09-11 3:49,4,0
,,,,
3294,65,10-09-18 4:11,17,1
,,,,
3295,76,26-05-18 13:14,30,1
,,,,
3296,41,08-11-16 1:22,2,0
,,,,
3297,87,11-06-14 13:34,16,1
,,,,
3298,49,21-02-20 19:01,7,0
,,,,
3299,39,18-11-12 18:09,23,2
,,,,
3300,60,23-01-18 18:03,20,2
,,,,
3301,87,21-09-19 0:21,1,2
,,,,
3302,60,23-03-14 5:56,21,2
,,,,
3303,97,04-08-12 10:00,25,2
,,,,
3304,95,27-04-18 6:26,13,1
,,,,
3305,71,22-07-12 18:21,10,1
,,,,
3306,94,22-06-16 22:47,22,2
,,,,
3307,37,12-11-18 16:05,16,1
,,,,
3308,68,21-01-16 18:34,29,2
,,,,
3309,32,28-08-13 2:19,10,2
,,,,
3310,59,23-01-14 19:37,4,0
,,,,
3311,57,03-05-15 13:41,15,1
,,,,
3312,85,02-06-19 13:13,25,2
,,,,
3313,52,14-12-19 7:33,14,1
,,,,
3314,93,26-01-18 18:34,28,2
,,,,
3315,85,26-08-11 6:38,29,2
,,,,
3316,71,05-04-15 19:04,30,2
,,,,
3317,57,12-05-11 22:29,29,2
,,,,
3318,58,20-11-18 16:07,16,1
,,,,
3319,100,25-12-10 3:07,16,1
,,,,
3320,41,17-07-14 15:08,11,1
,,,,
3321,96,14-09-15 4:34,25,2
,,,,
3322,48,08-08-12 11:43,5,0
,,,,
3323,55,17-08-16 5:32,3,0
,,,,
3324,95,12-11-16 17:07,14,1
,,,,
3325,52,23-02-18 18:03,1,1
,,,,
3326,41,23-09-11 4:25,29,2
,,,,
3327,85,14-04-17 4:28,17,1
,,,,
3328,96,03-01-14 17:14,30,1
,,,,
3329,38,26-01-12 14:30,24,2
,,,,
3330,99,12-11-17 7:04,15,1
,,,,
3331,76,26-10-17 12:09,22,2
,,,,
3332,95,18-10-18 23:36,18,1
,,,,
3333,100,17-12-14 12:09,27,2
,,,,
3334,66,25-10-19 4:32,14,1
,,,,
3335,32,18-03-14 21:15,19,1
,,,,
3336,39,19-12-10 14:14,24,2
,,,,
3337,30,18-12-13 20:19,25,2
,,,,
3338,97,20-02-17 21:27,14,1
,,,,
3339,71,22-05-13 23:41,15,1
,,,,
3340,87,07-03-18 7:25,5,0
,,,,
3341,38,11-03-20 23:04,28,2
,,,,
3342,79,29-03-10 15:37,20,2
,,,,
3343,76,22-04-19 15:16,4,0
,,,,
3344,89,16-01-13 9:03,24,2
,,,,
3345,37,21-12-14 2:36,10,2
,,,,
3346,75,13-08-11 18:46,27,2
,,,,
3347,39,06-09-18 11:06,10,2
,,,,
3348,66,04-11-15 8:01,24,2
,,,,
3349,50,13-12-17 13:25,10,2
,,,,
3350,90,11-05-12 14:57,29,2
,,,,
3351,92,19-02-19 14:47,11,2
,,,,
3352,84,17-12-13 23:53,12,1
,,,,
3353,40,01-09-12 4:08,9,0
,,,,
3354,38,08-05-16 4:12,21,0
,,,,
3355,83,22-06-16 10:41,21,0
,,,,
3356,78,05-06-10 3:32,11,0
,,,,
3357,80,05-09-13 16:35,1,0
,,,,
3358,31,16-05-12 12:16,8,0
,,,,
3359,83,19-05-11 12:17,30,0
,,,,
3360,86,11-06-17 17:51,21,0
,,,,
3361,45,18-03-19 3:51,14,1
,,,,
3362,92,08-12-14 20:54,5,0
,,,,
3363,42,13-12-15 0:42,16,1
,,,,
3364,65,11-02-19 4:23,30,1
,,,,
3365,67,20-12-11 0:37,19,1
,,,,
3366,54,07-07-18 13:55,11,1
,,,,
3367,100,16-11-19 15:41,6,0
,,,,
3368,61,24-11-15 4:23,24,2
,,,,
3369,42,24-12-14 1:42,2,0
,,,,
3370,100,20-03-17 21:58,3,0
,,,,
3371,63,09-06-19 21:21,14,1
,,,,
3372,67,07-01-12 16:03,24,2
,,,,
3373,60,16-06-15 1:38,14,1
,,,,
3374,85,13-02-20 6:58,14,1
,,,,
3375,31,29-06-17 23:40,6,0
,,,,
3376,47,30-03-12 0:38,2,0
,,,,
3377,73,28-02-10 7:58,17,1
,,,,
3378,66,17-05-19 17:33,15,1
,,,,
3379,34,18-05-15 9:05,9,0
,,,,
3380,61,09-05-14 20:20,25,2
,,,,
3381,35,11-12-18 17:21,27,2
,,,,
3382,58,24-03-14 16:51,17,1
,,,,
3383,84,23-04-12 12:06,11,1
,,,,
3384,83,25-02-15 17:25,26,2
,,,,
3385,53,20-01-14 17:17,6,0
,,,,
3386,33,21-06-17 11:10,15,1
,,,,
3387,66,18-11-10 1:12,29,2
,,,,
3388,54,16-11-10 1:57,16,1
,,,,
3389,93,24-08-19 14:57,4,0
,,,,
3390,80,22-11-16 4:44,11,0
,,,,
3391,31,29-11-18 9:56,9,0
,,,,
3392,71,26-11-15 14:51,24,2
,,,,
3393,94,25-01-18 21:40,23,2
,,,,
3394,89,14-03-15 17:47,24,2
,,,,
3395,75,29-11-16 7:27,13,1
,,,,
3396,91,08-10-17 18:18,9,0
,,,,
3397,91,13-06-10 12:27,4,0
,,,,
3398,72,13-07-13 14:27,9,0
,,,,
3399,99,13-04-16 11:19,16,1
,,,,
3400,96,24-11-18 20:26,3,0
,,,,
3401,31,17-06-17 21:02,24,2
,,,,
3402,31,12-11-19 14:29,8,0
,,,,
3403,71,01-03-14 18:08,10,0
,,,,
3404,41,14-04-17 12:57,7,0
,,,,
3405,70,13-09-12 15:47,1,0
,,,,
3406,82,18-09-11 22:24,24,2
,,,,
3407,51,31-08-14 15:06,5,0
,,,,
3408,60,09-01-17 15:35,27,2
,,,,
3409,100,06-02-17 17:17,11,2
,,,,
3410,37,01-12-11 21:03,21,2
,,,,
3411,47,11-01-19 21:33,16,1
,,,,
3412,72,25-04-15 10:59,15,1
,,,,
3413,30,21-08-16 19:51,26,2
,,,,
3414,35,07-03-16 1:03,1,2
,,,,
3415,78,10-09-10 12:42,9,0
,,,,
3416,93,10-07-16 6:10,1,0
,,,,
3417,82,21-02-15 16:23,7,0
,,,,
3418,67,09-05-13 21:59,19,1
,,,,
3419,95,16-05-19 20:31,9,0
,,,,
3420,39,02-06-14 22:09,9,0
,,,,
3421,56,27-06-16 13:44,28,2
,,,,
3422,69,20-06-12 21:09,25,2
,,,,
3423,31,13-01-19 14:12,28,2
,,,,
3424,94,25-04-16 16:28,24,2
,,,,
3425,80,11-08-13 6:00,14,1
,,,,
3426,96,06-06-17 3:57,22,2
,,,,
3427,52,19-07-13 4:04,9,0
,,,,
3428,91,26-09-14 9:12,23,2
,,,,
3429,53,21-11-19 18:02,14,1
,,,,
3430,64,15-06-10 15:53,19,1
,,,,
3431,38,22-02-15 22:20,2,0
,,,,
3432,97,08-06-12 1:45,23,2
,,,,
3433,59,14-05-12 2:15,28,2
,,,,
3434,65,18-02-12 7:35,1,2
,,,,
3435,72,19-11-12 21:16,20,2
,,,,
3436,48,27-09-15 11:58,14,1
,,,,
3437,76,08-01-17 8:14,15,1
,,,,
3438,41,21-05-11 14:35,1,1
,,,,
3439,96,17-06-14 13:16,15,1
,,,,
3440,100,12-02-16 2:27,24,2
,,,,
3441,71,11-09-18 4:15,26,2
,,,,
3442,97,30-03-14 11:59,25,2
,,,,
3443,78,10-01-20 15:25,26,2
,,,,
3444,42,18-04-10 16:05,9,0
,,,,
3445,44,03-11-10 3:37,7,0
,,,,
3446,92,13-04-15 10:33,28,2
,,,,
3447,92,09-08-12 17:11,6,0
,,,,
3448,44,02-07-15 0:01,21,0
,,,,
3449,68,27-01-13 21:01,1,0
,,,,
3450,90,07-07-19 15:48,29,2
,,,,
3451,79,10-04-14 8:38,8,0
,,,,
3452,41,16-06-11 4:21,7,0
,,,,
3453,81,14-06-14 5:23,9,0
,,,,
3454,81,14-11-14 18:11,25,2
,,,,
3455,53,01-02-12 21:45,15,1
,,,,
3456,52,19-05-13 10:06,12,1
,,,,
3457,38,08-02-11 5:20,21,1
,,,,
3458,41,12-01-10 9:28,14,1
,,,,
3459,38,12-06-13 8:55,21,1
,,,,
3460,31,23-08-15 17:31,15,1
,,,,
3461,72,13-12-15 2:35,20,1
,,,,
3462,73,28-02-20 22:25,29,2
,,,,
3463,91,23-10-14 6:47,8,0
,,,,
3464,70,10-04-14 12:47,11,0
,,,,
3465,88,16-06-12 9:06,3,0
,,,,
3466,44,16-04-10 19:05,4,0
,,,,
3467,86,13-09-17 23:27,23,2
,,,,
3468,81,08-01-16 11:15,9,0
,,,,
3469,56,19-02-16 3:28,2,0
,,,,
3470,73,25-01-15 3:40,28,2
,,,,
3471,45,19-03-11 9:25,14,1
,,,,
3472,54,07-07-13 18:48,26,2
,,,,
3473,64,25-12-16 0:40,15,1
,,,,
3474,40,02-03-11 20:38,27,2
,,,,
3475,45,30-12-12 16:49,11,2
,,,,
3476,87,25-10-18 15:41,3,0
,,,,
3477,96,12-01-16 21:19,14,1
,,,,
3478,39,30-08-10 22:41,1,1
,,,,
3479,30,07-03-14 8:38,6,0
,,,,
3480,44,14-11-15 15:04,4,0
,,,,
3481,90,05-02-10 21:53,17,1
,,,,
3482,46,06-09-18 10:14,9,0
,,,,
3483,54,09-12-11 6:58,21,0
,,,,
3484,47,14-07-11 22:24,25,2
,,,,
3485,33,06-12-13 17:16,2,0
,,,,
3486,92,12-01-10 18:09,3,0
,,,,
3487,73,03-04-19 2:12,20,0
,,,,
3488,85,24-12-11 22:28,8,0
,,,,
3489,70,25-08-13 1:10,15,1
,,,,
3490,37,13-05-17 12:27,23,2
,,,,
3491,100,10-08-16 6:07,2,0
,,,,
3492,35,24-02-13 9:06,13,1
,,,,
3493,64,15-06-15 8:58,22,2
,,,,
3494,60,11-01-18 16:30,24,2
,,,,
3495,75,05-05-17 1:00,11,2
,,,,
3496,97,23-11-10 4:49,25,2
,,,,
3497,62,24-07-17 9:57,5,0
,,,,
3498,98,08-08-14 0:11,10,0
,,,,
3499,88,23-10-14 15:08,20,0
,,,,
3500,87,07-02-17 1:40,8,0
,,,,
3501,36,22-12-12 18:22,21,0
,,,,
3502,92,02-05-18 21:10,15,1
,,,,
3503,93,20-10-15 16:23,16,1
,,,,
3504,47,12-04-10 3:57,24,2
,,,,
3505,31,17-06-11 4:03,3,0
,,,,
3506,79,21-04-19 18:35,26,2
,,,,
3507,86,20-07-12 11:06,24,2
,,,,
3508,78,24-06-10 11:14,3,0
,,,,
3509,74,22-05-11 4:45,9,0
,,,,
3510,37,24-10-18 20:50,10,0
,,,,
3511,32,15-03-17 17:42,23,2
,,,,
3512,60,28-12-16 7:55,30,2
,,,,
3513,94,01-01-17 11:46,4,0
,,,,
3514,82,13-04-14 16:38,30,0
,,,,
3515,43,05-01-11 13:32,19,1
,,,,
3516,47,14-02-19 2:22,7,0
,,,,
3517,49,09-09-18 23:45,25,2
,,,,
3518,83,09-04-11 11:03,16,1
,,,,
3519,50,14-12-17 8:59,25,2
,,,,
3520,58,06-12-13 13:04,15,1
,,,,
3521,84,12-10-13 22:18,3,0
,,,,
3522,66,06-11-10 9:29,14,1
,,,,
3523,31,17-09-17 15:41,12,1
,,,,
3524,44,30-04-11 3:41,1,1
,,,,
3525,79,01-12-15 21:51,26,2
,,,,
3526,39,30-06-15 3:42,3,0
,,,,
3527,55,20-06-10 0:27,28,2
,,,,
3528,36,13-11-16 12:20,3,0
,,,,
3529,88,29-05-15 20:30,24,2
,,,,
3530,68,24-08-17 20:19,26,2
,,,,
3531,76,29-08-14 7:50,27,2
,,,,
3532,48,17-07-15 9:50,25,2
,,,,
3533,87,04-03-11 11:46,9,0
,,,,
3534,69,23-04-15 20:57,21,0
,,,,
3535,51,07-07-14 15:42,27,2
,,,,
3536,73,16-03-19 17:08,25,2
,,,,
3537,41,16-09-10 2:49,6,0
,,,,
3538,82,28-05-18 7:06,5,0
,,,,
3539,78,14-07-18 5:08,25,2
,,,,
3540,73,15-03-16 0:43,27,2
,,,,
3541,34,09-08-16 0:31,6,0
,,,,
3542,44,03-01-20 0:38,26,2
,,,,
3543,74,25-07-13 0:24,23,2
,,,,
3544,83,01-03-15 23:13,3,0
,,,,
3545,97,07-08-11 14:18,28,2
,,,,
3546,52,14-12-11 12:25,15,1
,,,,
3547,69,18-08-19 11:30,24,2
,,,,
3548,41,18-09-13 3:56,7,0
,,,,
3549,79,05-05-10 18:46,8,0
,,,,
3550,88,30-11-15 21:24,20,0
,,,,
3551,82,30-01-17 20:09,23,2
,,,,
3552,51,30-12-11 15:47,4,0
,,,,
3553,80,24-12-18 7:34,26,2
,,,,
3554,86,25-06-16 10:33,24,2
,,,,
3555,66,21-06-14 10:54,5,0
,,,,
3556,71,14-08-14 0:21,22,2
,,,,
3557,79,11-02-12 17:30,29,2
,,,,
3558,78,25-04-12 12:28,2,0
,,,,
3559,43,28-03-14 8:15,14,1
,,,,
3560,52,27-11-15 18:56,28,2
,,,,
3561,65,03-07-18 3:25,29,2
,,,,
3562,91,20-07-18 15:33,4,0
,,,,
3563,47,11-04-14 14:28,2,0
,,,,
3564,99,02-08-17 8:34,13,1
,,,,
3565,66,25-09-11 9:05,17,1
,,,,
3566,57,04-03-18 14:40,7,0
,,,,
3567,89,13-09-15 15:13,14,1
,,,,
3568,96,01-06-11 18:37,10,1
,,,,
3569,42,18-01-10 15:36,25,2
,,,,
3570,51,28-10-18 1:54,3,0
,,,,
3571,30,11-06-13 22:38,15,1
,,,,
3572,61,27-10-11 8:44,17,1
,,,,
3573,48,19-03-15 23:58,17,1
,,,,
3574,64,29-09-14 18:48,25,2
,,,,
3575,41,06-04-16 18:06,17,1
,,,,
3576,48,26-08-10 8:17,22,2
,,,,
3577,90,01-07-15 3:18,13,1
,,,,
3578,54,07-11-18 6:43,6,0
,,,,
3579,72,21-02-15 22:34,4,0
,,,,
3580,54,29-04-10 18:47,22,2
,,,,
3581,75,10-03-10 23:38,24,2
,,,,
3582,85,15-03-13 18:29,14,1
,,,,
3583,61,06-01-16 9:00,7,0
,,,,
3584,45,20-09-18 4:43,30,0
,,,,
3585,83,14-07-19 16:22,5,0
,,,,
3586,79,07-07-13 11:00,29,2
,,,,
3587,85,17-11-15 21:33,23,2
,,,,
3588,56,30-07-19 21:05,19,1
,,,,
3589,74,14-08-19 18:05,27,2
,,,,
3590,47,16-10-16 11:45,25,2
,,,,
3591,88,02-02-10 5:53,7,0
,,,,
3592,30,12-05-17 8:40,1,0
,,,,
3593,95,20-02-18 4:42,8,0
,,,,
3594,52,10-04-12 12:44,24,2
,,,,
3595,66,04-06-14 9:40,15,1
,,,,
3596,51,07-07-11 10:07,6,0
,,,,
3597,50,17-04-18 14:37,24,2
,,,,
3598,49,21-03-10 8:22,22,2
,,,,
3599,78,14-09-11 12:52,21,2
,,,,
3600,93,07-05-15 2:14,16,1
,,,,
3601,82,26-05-10 20:35,17,1
,,,,
3602,80,22-02-11 6:59,15,1
,,,,
3603,46,29-02-12 23:32,12,1
,,,,
3604,59,27-07-14 0:19,16,1
,,,,
3605,56,29-08-17 16:25,6,0
,,,,
3606,84,05-10-16 10:15,7,0
,,,,
3607,44,20-08-11 1:50,15,1
,,,,
3608,95,15-11-10 12:33,4,0
,,,,
3609,54,04-12-10 3:06,30,0
,,,,
3610,42,06-11-11 8:09,7,0
,,,,
3611,36,13-06-16 16:42,1,0
,,,,
3612,63,10-02-12 11:47,28,2
,,,,
3613,86,18-11-16 18:15,27,2
,,,,
3614,83,10-07-11 14:52,14,1
,,,,
3615,42,13-07-17 15:55,18,1
,,,,
3616,95,01-04-15 1:53,23,2
,,,,
3617,46,07-07-15 23:15,16,1
,,,,
3618,48,03-01-20 10:36,1,1
,,,,
3619,32,25-01-10 11:38,10,1
,,,,
3620,48,30-09-11 12:25,2,0
,,,,
3621,65,11-05-12 10:38,19,1
,,,,
3622,90,25-09-16 11:17,9,0
,,,,
3623,79,12-03-12 14:43,6,0
,,,,
3624,43,03-12-16 19:20,10,0
,,,,
3625,84,23-01-18 14:59,13,1
,,,,
3626,39,09-03-14 19:05,20,1
,,,,
3627,95,08-05-17 1:45,5,0
,,,,
3628,77,24-08-14 0:57,17,1
,,,,
3629,57,10-08-16 14:43,28,2
,,,,
3630,100,13-06-12 12:48,9,0
,,,,
3631,64,04-01-16 16:30,12,1
,,,,
3632,43,06-03-19 23:43,7,0
,,,,
3633,44,04-12-17 2:57,29,2
,,,,
3634,78,29-03-16 22:36,14,1
,,,,
3635,96,11-07-10 4:18,5,0
,,,,
3636,57,07-01-11 4:30,3,0
,,,,
3637,96,19-01-10 1:42,8,0
,,,,
3638,67,15-09-18 6:33,19,1
,,,,
3639,70,18-11-19 9:50,4,0
,,,,
3640,87,13-10-19 2:38,2,0
,,,,
3641,61,22-10-15 12:06,30,0
,,,,
3642,71,24-01-18 4:18,17,1
,,,,
3643,57,13-01-16 1:10,19,1
,,,,
3644,37,11-02-18 5:31,28,2
,,,,
3645,39,11-10-16 7:44,18,1
,,,,
3646,45,15-12-13 18:17,18,1
,,,,
3647,79,24-05-14 9:09,3,0
,,,,
3648,93,23-01-15 23:41,4,0
,,,,
3649,89,22-07-16 22:35,14,1
,,,,
3650,74,23-03-18 0:41,23,2
,,,,
3651,40,12-04-13 7:13,19,1
,,,,
3652,61,29-01-20 2:16,7,0
,,,,
3653,51,10-07-11 4:49,29,2
,,,,
3654,84,17-04-12 11:12,12,1
,,,,
3655,54,07-06-18 4:36,7,0
,,,,
3656,36,04-03-14 22:57,6,0
,,,,
3657,72,21-06-19 13:14,23,2
,,,,
3658,51,02-04-12 15:56,19,1
,,,,
3659,58,25-03-11 6:36,6,0
,,,,
3660,87,01-05-17 16:41,23,2
,,,,
3661,54,23-10-10 6:39,4,0
,,,,
3662,67,17-07-14 18:10,14,1
,,,,
3663,97,04-01-17 10:23,22,2
,,,,
3664,51,01-01-19 4:21,20,2
,,,,
3665,100,29-10-16 20:39,15,1
,,,,
3666,55,17-05-13 5:15,11,1
,,,,
3667,37,29-05-15 1:20,25,2
,,,,
3668,42,21-07-16 15:58,5,0
,,,,
3669,94,21-07-10 19:15,26,2
,,,,
3670,76,27-09-10 3:19,28,2
,,,,
3671,66,06-02-19 5:42,10,2
,,,,
3672,59,30-05-12 23:44,28,2
,,,,
3673,100,05-04-16 2:48,6,0
,,,,
3674,57,06-11-15 11:31,13,1
,,,,
3675,43,06-04-10 13:33,14,1
,,,,
3676,92,28-04-13 18:12,8,0
,,,,
3677,76,06-10-19 21:09,15,1
,,,,
3678,55,24-04-17 11:18,23,2
,,,,
3679,83,06-10-19 8:26,5,0
,,,,
3680,54,06-12-17 10:23,8,0
,,,,
3681,68,16-09-16 13:16,24,2
,,,,
3682,86,24-02-18 13:18,14,1
,,,,
3683,89,04-10-18 22:14,29,2
,,,,
3684,44,21-07-17 6:20,20,2
,,,,
3685,81,05-07-12 21:36,4,0
,,,,
3686,47,24-03-11 9:25,27,2
,,,,
3687,49,09-04-17 14:26,29,2
,,,,
3688,75,05-07-19 22:41,29,2
,,,,
3689,52,13-03-16 13:23,19,1
,,,,
3690,68,26-01-18 23:16,26,2
,,,,
3691,49,17-08-11 9:55,20,2
,,,,
3692,71,12-09-13 9:51,2,0
,,,,
3693,45,05-06-15 17:36,5,0
,,,,
3694,38,09-08-15 21:26,13,1
,,,,
3695,99,09-02-13 19:47,2,0
,,,,
3696,60,28-02-14 15:10,2,0
,,,,
3697,99,24-02-19 7:06,29,2
,,,,
3698,55,03-09-11 5:23,7,0
,,,,
3699,74,26-08-18 22:44,8,0
,,,,
3700,35,26-08-11 2:53,18,1
,,,,
3701,69,08-11-18 15:05,19,1
,,,,
3702,59,29-06-12 16:57,22,2
,,,,
3703,89,29-11-17 9:06,11,2
,,,,
3704,49,21-03-16 0:53,26,2
,,,,
3705,97,01-09-15 18:35,10,2
,,,,
3706,86,01-05-15 10:58,19,1
,,,,
3707,55,22-12-16 4:06,24,2
,,,,
3708,44,22-02-14 6:15,14,1
,,,,
3709,89,14-06-16 7:49,17,1
,,,,
3710,60,25-07-17 23:31,29,2
,,,,
3711,79,17-03-15 12:31,16,1
,,,,
3712,51,14-02-20 10:24,9,0
,,,,
3713,62,21-12-17 22:00,13,1
,,,,
3714,37,26-12-12 1:40,18,1
,,,,
3715,58,24-03-10 20:17,2,0
,,,,
3716,75,02-06-19 0:38,10,0
,,,,
3717,56,30-12-10 12:30,24,2
,,,,
3718,33,19-04-19 17:09,13,1
,,,,
3719,41,25-04-12 1:16,7,0
,,,,
3720,45,08-03-20 22:08,4,0
,,,,
3721,34,05-03-20 6:46,17,1
,,,,
3722,84,24-11-12 13:59,22,2
,,,,
3723,59,20-09-18 17:53,21,2
,,,,
3724,58,08-05-17 15:25,1,2
,,,,
3725,48,12-11-12 11:52,10,2
,,,,
3726,39,18-06-18 17:04,16,1
,,,,
3727,66,04-09-10 14:00,5,0
,,,,
3728,94,26-05-18 0:22,30,0
,,,,
3729,75,07-11-14 3:52,12,1
,,,,
3730,34,30-03-10 6:52,3,0
,,,,
3731,41,12-06-10 14:08,29,2
,,,,
3732,64,13-07-16 21:44,21,2
,,,,
3733,35,14-07-11 3:53,11,2
,,,,
3734,33,08-01-15 6:13,9,0
,,,,
3735,60,29-08-14 23:18,23,2
,,,,
3736,79,14-02-13 0:01,15,1
,,,,
3737,79,12-06-10 10:56,11,1
,,,,
3738,70,09-04-10 14:24,7,0
,,,,
3739,55,28-06-19 11:06,21,0
,,,,
3740,52,19-04-12 4:15,5,0
,,,,
3741,83,02-04-10 4:28,28,2
,,,,
3742,89,19-08-17 8:51,16,1
,,,,
3743,98,19-10-18 16:52,6,0
,,,,
3744,90,19-09-17 10:29,7,0
,,,,
3745,48,24-06-18 13:05,17,1
,,,,
3746,95,20-06-11 5:32,11,1
,,,,
3747,92,06-10-18 23:19,21,1
,,,,
3748,83,10-04-18 6:18,16,1
,,,,
3749,96,28-07-16 6:02,9,0
,,,,
3750,92,05-08-18 14:16,1,0
,,,,
3751,80,11-12-13 15:08,21,0
,,,,
3752,71,14-12-14 21:41,29,2
,,,,
3753,47,27-09-13 17:03,24,2
,,,,
3754,80,07-10-13 12:59,20,2
,,,,
3755,59,23-03-17 8:09,10,2
,,,,
3756,32,13-04-18 6:16,9,0
,,,,
3757,99,20-07-17 3:02,21,0
,,,,
3758,93,08-07-14 14:35,14,1
,,,,
3759,65,20-04-14 21:16,18,1
,,,,
3760,56,10-12-15 19:12,1,1
,,,,
3761,47,17-12-12 1:25,25,2
,,,,
3762,96,01-12-12 5:01,27,2
,,,,
3763,93,24-01-20 17:50,15,1
,,,,
3764,92,03-06-17 11:20,23,2
,,,,
3765,36,15-11-16 12:47,12,1
,,,,
3766,50,28-03-12 7:11,9,0
,,,,
3767,78,24-01-12 14:39,17,1
,,,,
3768,38,08-02-10 19:22,28,2
,,,,
3769,44,16-04-16 23:42,5,0
,,,,
3770,70,16-06-15 8:20,13,1
,,,,
3771,63,01-05-18 17:32,16,1
,,,,
3772,52,05-08-14 12:28,7,0
,,,,
3773,32,11-03-11 17:21,9,0
,,,,
3774,96,09-05-10 16:27,16,1
,,,,
3775,91,17-06-12 15:50,26,2
,,,,
3776,89,20-02-16 22:22,27,2
,,,,
3777,91,25-07-14 23:39,27,2
,,,,
3778,52,09-09-14 9:03,22,2
,,,,
3779,44,09-10-18 20:41,16,1
,,,,
3780,59,04-06-15 16:14,4,0
,,,,
3781,35,13-02-12 7:49,19,1
,,,,
3782,92,23-07-12 2:23,16,1
,,,,
3783,74,02-12-11 11:17,13,1
,,,,
3784,42,30-09-11 21:50,5,0
,,,,
3785,84,27-04-13 10:26,15,1
,,,,
3786,75,13-02-13 16:20,10,1
,,,,
3787,58,06-06-11 14:53,19,1
,,,,
3788,89,21-07-14 18:51,8,0
,,,,
3789,72,03-02-16 21:53,6,0
,,,,
3790,89,30-12-10 18:56,5,0
,,,,
3791,66,26-08-12 9:28,3,0
,,,,
3792,77,02-08-13 23:31,14,1
,,,,
3793,55,27-10-17 22:34,18,1
,,,,
3794,47,21-09-15 12:45,12,1
,,,,
